Brioche Pasquier Pitch Chocolate x6,1.70,bakery,"Wheat Flour 29%, 
Chocolate Flavoured Filling 28% [Glucose Syrup, Sugar, Chocolate 4.9% (Sugar, Cocoa Mass, Low-Fat Cocoa Powder, Cocoa Butter, Lactose (Milk), Emulsifier: Soya Lecithins), Water, Maize Starch, Hazelnuts, Whole Milk Powder, Natural Vanilla Flavouring], 
Sugar, 
Leaven 9% (Wheat Flour 5%, Water, Salt), 
Eggs, 
Rapeseed Oil, 
Yeast, 
Concentrated Butter (Milk), 
Psyllium Fibre, 
Emulsifier: Mono- and Diglycerides of Fatty Acids, 
Salt, 
Wheat Gluten, 
Thickener: Guar Gum, 
Flour Treatment Agent: Ascorbic Acid, 
Milk Proteins, 
Made using EU Chocolate",7546080.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-breakfast-bakery/pitch-6-chocolate-brioche
Kingsmill Tasty Wholemeal Rolls x 6,1.55,bakery,"Wholemeal Wheat Flour, 
Water, 
Kibbled Malted Wheat, 
Wheat Semolina, 
Sugar, 
Wheat Protein, 
Yeast, 
Vegetable Oils (Rapeseed, Sustainable Palm), 
Salt, 
Malted Barley Flour, 
Emulsifiers: E471, E472e, 
Sustainable Soya Flour, 
Vinegar, 
Preservative: Calcium Propionate, 
Flour Treatment Agent: Ascorbic Acid (Vitamin C), 
With 55% Wholegrain (Wholemeal Wheat Flour, Kibbled Malted Wheat, Malted Barley Flour)",6392786.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-rolls---bagels/kingsmill-tasty-wholemeal-rolls-x-6
Sheldon's Burger Buns x6,1.30,bakery,"Wheat Flour (with Calcium Carbonate, Iron, Thiamin (B1), Niacin (B3)), 
Water, 
Sesame Seeds (6%), 
Yeast, 
Sugar, 
Salt, 
Vinegar, 
Rapeseed Oil, 
Soya Flour, 
Palm Oil, 
Emulsifier (Sodium Stearoyl-2-Lactylate), 
Preservative (Calcium Propionate), 
Flour Treatment Agent: Ascorbic Acid (Vitamin C)",7867340.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-rolls---bagels/sheldons-burger-buns-x6
Bonne Maman Madeleines 175g,2.90,bakery,"Butter 26%, 
Fresh Eggs 25%, 
Soft Wheat Flour, 
Sugar, 
Invert Sugar Syrup, 
Ground Almonds, 
Natural Vanilla Flavour (contains Alcohol) and Natural Flavouring, 
Raising Agents: Sodium Carbonates and Citrates (Wheat), 
Salt",7649632.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-cakes-tarts/bonne-maman-madeleines-175g
Brioche Pasquier Choc Chip Brioche Rolls x8,1.70,bakery,"Wheat Flour [with Calcium Carbonate, Iron, Niacin (B3) and Thiamin (B1)], 
Chocolate Chips 12% (Sugar, Cocoa Mass, Cocoa Butter, Emulsifier: Soya Lecithin), 
Levain 11% (Wheat Flour 6%, [with Calcium Carbonate, Iron, Niacin (B3) and Thiamin (B1)], Water, Salt), 
Sugar, 
Rapeseed Oil, 
Eggs, 
Yeast, 
Emulsifier: Mono and Diglycerides of Fatty Acids, 
Dried Whole Milk 1.4% (equivalent of 11% Reconstituted Whole Milk), 
Salt, 
Thickener: Carob Seeds Flour, 
Wheat Gluten, 
Vanilla Flavouring, 
Flour Treatment Agent: Ascorbic Acid, 
Milk Proteins",7787323.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-breakfast-bakery/briopas-pain-au-lait-chocolate-chip-x8
Kelderman German Style Rye Bread 400g,1.50,bakery,"Rye 54% (Wholemeal and Kernels), 
Water, 
Yeast, 
Dextrinated Wholemeal Wheat Flour, 
Iodised Salt, 
Wheat Bran, 
Barley Malt, 
Acidifiers (Lactic Acid, Citric Acid), 
Preservatives (Calcium Propionate, Sorbic Acid)",2453347.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-bread/kelderman-rye-bread--german-style-400g
Mr Kipling Battenberg Cake 230g (Serves 6),1.50,bakery,"Sugar, 
Water, 
Icing Sugar, 
Wheat Flour (with Added Calcium, Iron, Niacin, Thiamin), 
Vegetable Oils (Rapeseed, Palm), 
Apricot Filling (Glucose-Fructose Syrup, Apricots, Sugar, Water, Gelling Agent (Pectin), Acid (Citric Acid), Acidity Regulator (Sodium Citrates), Preservative (Potassium Sorbate)), 
Soya Flour, 
Glucose Syrup, 
Humectant (Vegetable Glycerine), 
Skimmed Milk Powder, 
Ground Almonds, 
Dried Egg White, 
Dextrose, 
Rice Flour, 
Raising Agents (Sodium Aluminium Phosphate, Sodium Bicarbonate), 
Emulsifiers (Mono- and Diglycerides of Fatty Acids, Sodium Stearate), 
Salt, 
Acids (Tartaric Acid, Acetic Acid), 
Gelling Agent (Carrageenan), 
Flavouring, 
Colours (Carmine, Annatto)",6289589.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-cakes-tarts/mr-kipling-battenberg-220g
St. Pierre Brioche Burger Buns x6,2.50,bakery,"Wheat Flour, 
Egg, 
Water, 
Sugar, 
Rapeseed Oil, 
Yeast, 
Concentrated Butter (Milk), 
Wheat Gluten, 
Flavourings (Milk), 
Salt, 
Dried Skimmed Milk, 
Emulsifier (Mono- and Diacetyl Tartaric Acid Esters of Mono- and Diglycerides of Fatty Acids), 
Glucose Syrup, 
Pea Proteins, 
Rice Flour, 
Rye Flour, 
Flour Treatment Agent (Ascorbic Acid), 
Turmeric",8068985.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-breakfast-bakery/st-pierre-brioche-burger-buns-pre-sliced-6pk
McVitie's Galaxy Cake Bars x5,1.25,bakery,"Galaxy® Milk Chocolate (41%) (Sugar, Cocoa Butter, Skimmed Milk Powder, Cocoa Mass, Lactose and Protein from Whey (Milk), Palm Fat, Whey Powder (Milk), Milk Fat, Emulsifiers (Soya Lecithin, E476), Vanilla Extract), 
Sugar, 
Vegetable Oils (Palm, Rapeseed), 
Water, 
Wheat Flour (Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin), 
Humectant (Glycerine), 
Glucose Syrup, 
Emulsifiers (E471, E475, Sunflower Lecithin), 
Fat Reduced Cocoa Powder, 
Dried Whole Egg, 
Milk Proteins, 
Dried Egg White, 
Raising Agents (Disodium Diphosphate, Sodium Bicarbonate), 
Salt, 
Natural Flavouring, 
Modified Starch, 
Dried Whey (Milk), 
Preservative (Potassium Sorbate), 
Milk Chocolate contains Milk Solids 14% minimum and Cocoa Solids 25% minimum",3296165.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-cakes-tarts/mcvities-galaxy-cake-bars-x5
Tan Y Castell Welsh Cakes x6,1.00,bakery,"Wheat Flour (Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin), 
Mixed Vine Fruit (14%) (Sultanas & Currants), 
Margarine (Vegetable Fat (Sustainable Palm), Vegetable Oils (Rapeseed, Sunflower), Water, Salt, Emulsifier (Polyglycerol Esters of Fatty Acid), Flavourings, Colours (Annatto, Curcumin)), 
Sugar, 
Eggs, 
Raising Agent (Disodium Diphosphate, Potassium Hydrogen Carbonate, 
Wheat Flour (Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin), 
Lemon (Lemon Juice, Potassium Metabisulphite)",3748732.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-breakfast-bakery/tan-y-castell-welsh-cakes
Irwin's Together Potato Breads x4,1.90,bakery,"Reconstituted Dried Potato Flakes (90%), 
Wheat Flour (Wheat Flour, Calcium Carbonate, Iron Niacin, Thiamin), 
Rapeseed Oil, 
Salt, 
Preservatives (Calcium Propionate, Potassium Sorbate), 
Stabiliser (Diphosphates)",4049272.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-bread/rankin-selection-potato-farls-x4
Mr Kipling Angel Cake Slices x6,1.25,bakery,"Sugar, 
Vegetable Oils (Rapeseed, Palm), 
Wheat Flour (with added Calcium, Iron, Niacin, Thiamin), 
Water, 
Glucose Syrup, 
Humectant (Vegetable Glycerine), 
Dextrose, 
Dried Egg White, 
Whey Powder (Milk), 
Maize Starch, 
Skimmed Milk Powder, 
Raising Agents (Disodium Diphosphate, Sodium Bicarbonate), 
Emulsifiers (Mono- and Diglycerides of Fatty Acids, Sorbitan Monostearate, Polyglycerol Esters of Fatty Acids, Polysorbate 60, Soya Lecithin), 
Vegetable Fat (Palm), 
Tapioca Starch, 
Colours (Calcium Carbonate, Carmine, Lutein), 
Salt, 
Stabiliser (Xanthan Gum), 
Preservative (Potassium Sorbate), 
Gelling Agent (Sodium Alginate), 
Acid (Acetic Acid), 
Flavourings",3023617.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-cakes-tarts/mr-kipling-angel-slices-x6-3023617-p-44
Mr Kipling Manor House Cake 390g (Serves 6),2.45,bakery,"Wheat Flour (with added Calcium, Iron, Niacin, Thiamin), 
Sultanas, 
Vegetable Oils (Palm, Rapeseed), 
Sugar, 
Water, 
Soya Flour, 
Glucose Syrup, 
Dried Egg, 
Whey Powder (Milk), 
Demerara Sugar, 
Alcohol, 
Raising Agents (Disodium Diphosphate, Sodium Bicarbonate), 
Dried Egg White, 
Preservative (Potassium Sorbate), 
Stabiliser (Xanthan Gum), 
Milk Proteins, 
Emulsifiers (Mono and Diglycerides of Fatty Acids, Polyglycerol Esters of Fatty Acids)",2044217.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-cakes-tarts/mr-kipling-manor-house-cake
Deli Kitchen Greek Style Flatbread x4 320g,1.75,bakery,"Wheat Flour (Wheat Flour, Calcium Carbonate, Niacin, Iron, Thiamin), 
Water, 
Rapeseed Oil, 
Wheat Gluten, 
Wheat Fibre, 
Spirit Vinegar, 
Yeast, 
Preservatives (Potassium Sorbate, Calcium Propionate), 
Raising Agents (Disodium, Diphosphate, Sodium Hydrogen Carbonate, Calcium Phosphate), 
Salt, 
Stabiliser (Sodium Carboxymethyl Cellulose), 
Acidity Regulator (Citric Acid), 
Wheat Starch, 
Wheat Flour",7966017.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-naans---meals-sides/deli-kitchen-greek-style-flatbread-x4-320g
Paul Hollywood Ready to Bake Rustic Rolls x4,2.50,bakery,"Wheat Flour, 
Water, 
Rye Flour, 
Yeast, 
Salt, 
Wheat Gluten, 
Flour Treatment Agent (Ascorbic Acid)",7941687.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/bakery-essentials/paul-hollywood-ready-to-bake-rustic-rolls-x4
Schar Gluten Free Crispbread 150g,1.50,bakery,"Rice Flour, 
Maize Flour, 
Sugar, 
Salt",6011093.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-crackers/dietary-specials-light-crispbread-150g
Schar Gluten Free Wholesome Seeded Loaf 300g,2.95,bakery,"Maize Starch, 
Water, 
Sourdough 14% (Rice Flour, Water), 
Rice Starch, 
Vegetable Fibre (Psyllium), 
Rice Syrup, 
Sunflower Oil, 
Soya Flakes, 
Sunflower Seeds 2.1%, 
Millet Flour 2%, 
Flax Seeds 1.9%, 
Thickener: Hydroxypropyl Methyl Cellulose, 
Quinoa Flour 1.3%, 
Yeast, 
Rice Flour 1.3%, 
Soya Protein, 
Soya Bran, 
Iodized Salt (Salt, Potassium Iodide), 
Poppy Seeds 0.6%, 
Chia (Salvia Hispanica) Seeds 0.6%, 
Honey",7873267.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-bread/schar-gluten-free-wholesome-seeded-loaf-300g
Warburtons Cinnamon & Raisin Bagels x6,1.75,bakery,"Wheat Flour [with Calcium, Iron, Niacin (B3) and Thiamin (B1)], 
Water, 
Raisins (7%), 
Sugar, 
Wheat Gluten, 
Yeast, 
Dextrose, 
Cinnamon, 
Salt, 
Malted Wheat Flour, 
Mixed Spice, 
Maize, 
Preservative: Calcium Propionate, 
Gelling Agent: E466, 
Rice Flour, 
Soya Flour, 
Emulsifiers: E472e, E481, 
Acidity Regulator: Citric Acid, 
Sunflower Oil, 
Flour Treatment Agents: Ascorbic Acid (Vitamin C), E920 (Vegetarian)",7779187.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-breakfast-bakery/warburtons-cinnamon---raisin-bagel-x6
Mission Deli Mini Plain Tortillas x6,1.00,bakery,"Fortified Wheat Flour (Wheat Flour, Calcium Carbonate, Iron, Niacin (B3), Thiamin (B1)), 
Water, 
Rapeseed Oil, 
Humectant (Glycerol), 
Acidity Regulator (Malic Acid), 
Sugar, 
Emulsifier (Mono- and Diglycerides of Fatty Acids), 
Raising Agent (Sodium Carbonates), 
Salt, 
Preservatives (Potassium Sorbate, Calcium Propionate), 
Flavouring",7787695.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-wraps---thins---pittas/mission-deli-mini-plain-tortilla-x6
Allinson's Batch Baked Scandalous Seeds Wholemeal Bread 650g,1.80,bakery,"Wholemeal Wheat Flour, 
Water, 
Mixed Seeds (14%) (Sunflower Seeds, Brown Linseed, Golden Linseed, Pumpkin Seeds, Poppy Seeds), 
Wheat Protein, 
Vegetable Oils (Rapeseed, Sustainable Palm), 
Yeast, 
Kibbled Soya, 
Cracked Wheat (1%), 
Malted Barley Flour, 
Fermented Wheat Flour, 
Salt, 
Emulsifiers: E471, E472e, E481, 
Vinegar, 
Molasses Sugar, 
Soya Flour, 
Psyllium Fibre, 
Flour Treatment Agent: Ascorbic Acid (Vitamin C)",7957313.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-bread/allinsons-batch-baked-scandalous-seeds-wholemeal-650g
Kelderman Stone Baked Rye Bread 500g,1.80,bakery,"Wheat Flour 45%, 
Water, 
Rye Flour 20%, 
Yeast, 
Rye Sourdough 2% (Water, Rye Flour, Salt), 
Iodised Salt, 
Wheat Gluten, 
Preservatives (Sorbic Acid, Calcium Propionate)",7787321.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-bread/kelderman-stone-baked-rye-bread-500g
Mrs Crimble's Gluten Free Coconut Macaroons x6,1.00,bakery,"Coconut (27%), 
Sugar, 
Glucose Syrup, 
Egg White, 
Potato Starch, 
Dextrose, 
Rice Flour, 
Palm Kernel Fat, 
Fat Reduced Cocoa Powder (1.5%), 
Palm Fat, 
Stabiliser: Sorbitan Tristearate, 
Emulsifier: Soya Lecithin",6413097.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-cakes-tarts/mrs-crimbles-coconut-macaroons-x6
Genius Gluten Free Crumpets x4,1.85,bakery,"Water, 
Starches (Maize, Potato), 
Rice Flour, 
Rapeseed Oil, 
Dried Egg White, 
Sugar, 
Yellow Maize Flour, 
Yeast, 
Raising Agents (Disodium Diphosphate, Potassium Hydrogen Carbonate), 
Dextrose, 
Dried Egg, 
Emulsifiers (Mono- and Diglycerides of Fatty Acids, Polyglycerol Esters of Fatty Acids), 
Salt, 
Stabilisers (Xanthan Gum, Hydroxypropyl Methyl Cellulose), 
Preservative (Potassium Sorbate), 
Xanthan Gum, 
Acidity Regulator: Citric Acid",7653122.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-breakfast-bakery/genius-crumpets-220g
"Warburtons Tiger Artisan Bloomer, Gluten Free 400g",3.70,bakery,"Water, 
Tapioca Starch, 
Potato Starch, 
Maize Starch, 
Rapeseed Oil, 
Yeast, 
Rice Flour Topping (Water, Rice Flour, Sugar, Potato Starch, Flavouring), 
Egg White Powder, 
Stabiliser: E464, 
Vegetable Fibre (Psyllium), 
Sugar, 
Fruit Extract (Carob and Apple), 
Salt, 
Humectant: Vegetable Glycerine, 
Preservatives: Calcium Propionate, Potassium Sorbate, 
Rice Flour, 
Natural Flavouring",7857744.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-bread/sainsburys-tiger-artisan-bloomer--gluten-free-400g
Mr Kipling Lemon Cake Slices x6,1.25,bakery,"Sugar, 
Wheat Flour (with added Calcium, Iron, Niacin, Thiamin), 
Water, 
Vegetable Oils (Rapeseed, Palm), 
Glucose Syrup, 
Humectant (Vegetable Glycerine), 
Dextrose, 
Dried Egg White, 
Whey Powder (Milk), 
Maize Starch, 
Raising Agents (Disodium Diphosphate, Sodium Bicarbonate), 
Vegetable Fat (Palm), 
Concentrated Lemon Juice (contains Preservative (Sodium Metabisulphite (Sulphites))), 
Tapioca Starch, 
Emulsifiers (Mono- and Diglycerides of Fatty Acids, Polyglycerol Esters of Fatty Acids, Sorbitan Monostearate, Soya Lecithin, Polysorbate 60), 
Colours (Calcium Carbonate, Lutein), 
Salt, 
Flavourings (contain Milk), 
Stabiliser (Xanthan Gum), 
Preservative (Potassium Sorbate), 
Acids (Citric Acid, Acetic Acid), 
Gelling Agent (Sodium Alginate)",3385968.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-cakes-tarts/mr-kipling-lemon-slices-x6-3385968-p-44
Alpen Light Jaffa Cake Bars 5x19g,1.00,bakery,"Cereals (47%) (Whole Oats, Rice, Whole Wheat), 
Oligofructose Syrup (27%), 
Orange Flavoured Fruity Pieces (9%) (Humectant: Glycerol, Concentrated Apple Puree, Invert Sugar Syrup, Glucose Syrup, Concentrated Orange Juice (0.5%), Wheat Fibre, Sugar, Rice Starch, Palm Oil, Gelling Agent: Pectin, Acidity Regulator: Citric Acid, Flavouring, Antioxident: Ascorbic Acid, Colour: Curcumin), 
Plain Chocolate (7%) (Sugar, Cocoa Mass, Cocoa Butter, Emulsifier: Soya Lecithin, Flavouring), 
Cereal Flours (Rice, Wheat), 
Grape Extract, 
Glucose Syrup, 
Humectant: Glycerol, 
Sugar, 
Vegetable Oils (Sunflower, Rapeseed), 
Dextrose, 
Flavouring, 
Salt, 
Emulsifier: Soya Lecithin",7747351.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/200-calories-or-less-snacking/alpen-light-jaffa-cake-bars-5x19g
Warburtons Speciality Multi Grain and Seed Bread 400g,2.25,bakery,"Wheat Flour [with Calcium, Iron, Niacin (B3) and Thiamin (B1)], 
Water, 
Seed Mix (9.5%) [Sunflower Seed, Brown Linseed, Millet Seed, Poppy Seed, Yellow Linseed], 
Wholemeal Wheat Flour, 
Pasteurised Rye Sourdough, 
Mixed Grains (5%) [Sprouted Rye Grains (4%), Wheat Grains, Spelt Grains], 
Muscovado Sugar, 
Salt, 
Vegetable Oil (Rapeseed, Sustainable Palm), 
Yeast, 
Fermented Wheat Starch and Wheat Flour, 
Wheat Gluten, 
Soya Flour, 
Caramelised Sugar, 
Flour Treatment Agent: Ascorbic Acid (Vitamin C)",7913484.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-bread/warburtons-multigrain-seeds-medium-sliced-wholemeal-bread-400g
North Staffordshire Oatcakes x6,1.15,bakery,"Wheat Flour, 
Oatmeal, 
Oatbran, 
Wheatbran, 
Whey Powder (Milk), 
Salt, 
Rapeseed Oil & Raising Agent (Baking Powder)",2056395.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-breakfast-bakery/north-staffordshire-oatcakes-x6
Soreen Strawberry Lunchbox Loaves 5x30g,1.80,bakery,"Fortified Wheat Flour (Wheat Flour, Calcium Carbonate, Iron, Niacin (B3), Thiamin (B1)), 
Water, 
Strawberry Pieces (7%) (Concentrated Apple Puree, Strawberry Puree, Fructose Glucose Syrup, Humectant: Glycerol, Sugar, Wheat Fibre, Palm Fat, Gelling Agent: Pectin, Acidity Regulator: Malic Acid, Colouring: Fruit and Plant Concentrates (Concentrate of Carrot, Pumpkin, Blueberry), Natural Flavouring), 
Sugar, 
Maize Starch, 
Strawberry Puree (5%), 
Partially Inverted Refiners Syrup, 
Malted Barley Flour (1%), 
Vegetable Fat (Rapeseed, Palm), 
Natural Flavourings, 
Salt, 
Yeast, 
Preservative: Calcium Propionate",7972329.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-breakfast-bakery/soreen-strawberry-lunchbox-loaves-x5-150g
Warburtons Potato Cakes x6,1.00,bakery,"Wheat Flour [with Calcium, Iron, Niacin (B3) and Thiamin (B,1)], 
Water, 
Dehydrated Potato Flakes (20%), 
Margarine [Vegetable Oils (Sustainable Palm, Rapeseed), Water, Salt, Emulsifier: E471; Flavouring, Colours: E160b(i), E100], 
Raising Agents: E450, E500, 
Salt, 
Preservative: Calcium Propionate, 
Acid: Citric Acid, 
Flour Treatment Agent: Ascorbic Acid (Vitamin C)",8020979.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-breakfast-bakery/warburtons-potato-cakes-x6
Schar White Wholesome Loaf 300g,2.95,bakery,"Maize Starch, 
Water, 
Sourdough 16% (Rice Flour, Water), 
Rice Starch, 
Vegetable Fibre (Psyllium), 
Rice Syrup, 
Sunflower Oil, 
Soya Protein, 
Thickener: Hydroxypropyl Methyl Cellulose, 
Millet Flour 1.9%, 
Quinoa Flour 1.3%, 
Yeast, 
Honey, 
Iodized Salt (Salt, Potassium Iodide)",7791746.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-bread/schar-white-wholesome-loaf-300g
Warburtons Premium Malted Grain & Seeds 400g,1.80,bakery,"Wheat Flour [with Calcium, Iron, Niacin (B3) and Thiamin (B1)], 
Wholemeal Wheat Flour, 
Water, 
Malted Wheat Flakes (8%), 
Seed Mix (5%) (Sunflower Seed, Millet Seed, Poppy Seed, Sesame Seed, Brown Linseed), 
Wheat Gluten, 
Yeast, 
Wheat Bran, 
Demerara Sugar, 
Vegetable Oils (Sunflower, Rapeseed and Sustainable Palm in varying proportions), 
Malted Barley Flour, 
Salt, 
Fermented Wheat Flour, 
Soya Flour, 
Caramelised Sugar, 
Flour Treatment Agent: Ascorbic Acid (Vitamin C)",7714564.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-bread/warburtons-malty-grain-loaf-400g
Warburtons Cinnamon & Raisin Bagel x5,1.85,bakery,"Wheat Flour [with Calcium, Iron, Niacin (B3) and Thiamin (B1)], 
Water, 
Raisins (7%), 
Sugar, 
Yeast, 
Wheat Gluten, 
Dextrose, 
Cinnamon, 
Salt, 
Malted Wheat Flour, 
Maize, 
Mixed Spice, 
Rice Flour, 
Preservative: Calcium Propionate, 
Gelling Agent: E466, 
Soya Flour, 
Emulsifiers: E472e, E481, 
Acidity Regulator: Citric Acid, 
Sunflower Oil, 
Flour Treatment Agents: Ascorbic Acid (Vitamin C), E920 (Vegetarian)",7958216.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-breakfast-bakery/warburtons-cinnamon-raisin-bagel-x5
Warburtons 6 Soft Sliced Wholemeal Rolls,1.40,bakery,"Wholemeal Wheat Flour, 
Water, 
Yeast, 
Vegetable Oils (Sunflower, Rapeseed and Sustainable Palm in varying proportions), 
Sugar, 
Salt, 
Wheat Gluten, 
Emulsifiers: E472e, E471, E481, 
Soya Flour, 
Preservative: Calcium Propionate, 
Flour Treatment Agents: Ascorbic Acid (Vitamin C), E920 (Vegetarian)",8020985.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-rolls---bagels/warburtons-sliced-wholemeal-rolls-x6
Jus-Rol Filo Pastry Sheets x7 270g,1.90,bakery,"Wheat Flour, 
Water, 
Corn Starch, 
Humectant (Glycerol), 
Salt, 
Preservative (Potassium Sorbate), 
Flour Treatment Agents (L-Cysteine)",7143349.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-bakeware-44/jus-rol-filo-pastry-sheets-270g
Cadbury Caramel Chocolate Cake Bars x5,2.00,bakery,"Milk Chocolate (34%) [Sugar, Cocoa Mass, Cocoa Butter, Dried Skimmed Milk, Milk Fat, Vegetable Fat (Palm), Dried Whey (from Milk), Emulsifier (Soya Lecithin)], 
Caramel Topping (28%) [Sweetened Condensed Skimmed Milk (Skimmed Milk, Sugar), Salted Butter, Sugar, Invert Sugar Syrup, Glucose Syrup, Water, Humectant (Glycerol), Gelling Agents (Pectin, E401), Salt, Preservative (Potassium Sorbate), Flavourings], 
Wheat Flour (with Added Calcium, Iron, Niacin, Thiamin), 
Water, 
Glucose Syrup, 
Sugar, 
Humectant (Glycerol), 
Dried Whole Egg, 
Fat Reduced Cocoa, 
Dried Whey (from Milk), 
Soya Flour, 
Vegetable Oils (Palm, Rapeseed), 
Raising Agents (E450, Sodium Bicarbonate), 
Salt, 
Emulsifier (E471)",2692371.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-cakes-tarts/cadbury-caramel-cake-bars-x5
Paul Hollywood Ready to Bake Multi-Seed Rolls x4,2.00,bakery,"Wheat Flour, 
Water, 
Rye Flour, 
Mixed Seeds (7%) (Sunflower Seeds, Linseeds, Millet, Sesame Seeds), 
Yeast, 
Wheat Gluten, 
Salt, 
Soya Flour, 
Oat Flakes, 
Malted Wheat Flour, 
Sugar, 
Malted Barley Flour, 
Flour Treatment Agent (Ascorbic Acid)",8008642.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-rolls---bagels/paul-hollywood-ready-to-bake-multi-seed-rolls-x4
Bonne Maman Chocolate Madeleines 210g,2.90,bakery,"Butter, 
Fresh Eggs (21%), 
Soft Wheat Flour, 
Sugar, 
Milk Chocolate 16% (Sugar, Cocoa Butter, Whole Milk Powder, Cocoa Mass, Emulsifier: Sunflower Lecithins, Natural Vanilla Flavour), 
Invert Sugar Syrup, 
Ground Almonds, 
Natural Vanilla Flavour (contains Alcohol), 
Raising Agents: Sodium Carbonates and Citrates (Wheat), 
Salt, 
Natural Flavouring",7649627.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-cakes-tarts/bonne-maman-chocolate-madeleines-210g
Deli Kitchen Sliced Focaccia x4,1.75,bakery,"Wheat Flour (Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin), 
Water, 
Extra Virgin Olive Oil (6.0%), 
Yeast, 
Raising Agents (Disodium Diphosphate, Sodium Bicarbonate, Calcium Phosphate), 
Spirit Vinegar, 
Salt, 
Preservative (Calcium Propionate)",7949855.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-rolls---bagels/deli-kitchen-sliced-focaccia-x4
Crosta & Mollica Piadina Golden Durum Wheat Italian Flatbreads Wraps x4 300g,1.90,bakery,"Italian Reground Durum Wheat Flour (67%), 
Water, 
Extra Virgin Olive Oil (8%), 
Salt",7910257.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-wraps---thins---pittas/crosta-mollica-piadina-golden-durum-wheat-italian-flatbreads-x4-300g
Fitzgeralds Family Bakery Deli Style Sourdough Bagels Pre-Sliced x5 425g,2.10,bakery,"Wheat Flour [Wheat Flour, Calcium Carbonate, Iron, Niacin (B3), Thiamin (B1)], 
Sourdough (19%) (Water, Rye Flour, Malted Wheat Flour, Starter Culture, Yeast), 
Water, 
Rye Flour, 
Rapeseed Oil, 
Sugar, 
Yeast, 
Salt, 
Preservatives (Calcium Propionate, Sorbic Acid), 
Malted Barley Flour, 
Flour Treatment Agent (Ascorbic Acid)",7965118.jpg,https://www.sainsburys.co.uk/shop/gb/groceries/product/details/all-bread/fitzgeralds-family-bakery-deli-style-sourdough-bagels-pre-sliced-x5-425g
