La Boulangère 6 Pains Au Chocolat 270g,1.75,bakery,"Wheat Flour, Palm Fat, Chocolate 13% (Sugar, Cocoa Mass, Cocoa Butter, Emulsifier: Lecithins, Natural Vanilla Flavouring), Water, Sugar, Leaven (Water, Wheat and Rye Flours, Yeast), Whole Eggs* 2.3% Yeast, Emulsifiers: Mono- and Diglycerides of Fatty Acids (Vegetable Based), Sodium Stearoyl-2-Lactylate (Vegetable Based), Salt, Skimmed Milk Powder, Wheat Gluten, Carob Germ Flour, Preservative: Sorbic Acid, Antioxidant: Ascorbic Acid, Thickener: Locust Bean Gum, *Barn Eggs
ALLERGY ADVICE: FOR ALLERGENS, SEE UNDERLINED INGREDIENTS IN BOLD
May contain:

sesame,
soya",la_boulangere_6_pains_au_chocolat_270g_55110_T1.jpg,https://www.iceland.co.uk/p/la-boulangere-6-pains-au-chocolat-270g/55110.html
Iceland Medium Sliced Tiger Bloomer 800g,1.60,bakery,"Wheat Flour (Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin), Water, Rapeseed Oil, Yeast, Fermented Wheat Flour, Wheat Flour, Salt, Rice Flour, Dextrose, Acidity Regulators: Calcium Sulphate, Citric Acid; Raising Agents: Sodium Carbonates, Ammonium Carbonates; Flour Treatment Agents: L-Cysteine, Ascorbic Acid; Malted Barley, Wheat Sourdough, Preservative: Calcium Propionate; Wheat Starch.
ALLERGY ADVICE: FOR ALLERGENS, SEE UNDERLINED INGREDIENTS IN BOLD. ALSO, MAY CONTAIN RYE. WARNING! SAFETY FIRST: TO AVOID SUFFOCATION, PLEASE KEEP THIS BAG AWAY FROM BABIES AND CHILDREN.",iceland_medium_sliced_tiger_bloomer_800g_72929.jpg,https://www.iceland.co.uk/p/iceland-medium-sliced-tiger-bloomer-800g/72929.html
Iceland 2 White Part Baked Baguettes 300g,1.00,bakery,"Wheat Flour, Water, Yeast, Iodised Salt (Salt, Potassium Iodate), Malted Wheat Flour, Rapeseed Oil.
ALLERGY ADVICE: FOR ALLERGEN, SEE UNDERLINED INGREDIENTS IN BOLD. ALSO, MAY CONTAIN BARLEY, OATS, RYE, SESAME SEEDS AND SOYA.",iceland_2_white_part_baked_baguettes_300g_63369.jpg,https://www.iceland.co.uk/p/iceland-2-white-part-baked-baguettes-300g/63369.html
Warburtons Toastie Soft Thick White 800g,1.40,bakery,"Wheat Flour [with Calcium, Iron, Niacin (B3) and Thiamin (B1)], Water, Yeast, Salt, Vegetable Oils (Sunflower, Rapeseed and Sustainable Palm in varying proportions), Soya Flour, Preservative: Calcium Propionate, Emulsifiers: E481, E472e, Flour Treatment Agent: Ascorbic Acid (Vitamin C)
ALLERGY ADVICE: FOR ALLERGENS, SEE UNDERLINED INGREDIENTS IN BOLD
May contain:

milk,
sesame",warburtons_toastie_soft_thick_white_800g_7056_T1.jpg,https://www.iceland.co.uk/p/warburtons-toastie-soft-thick-white-800g/7056.html
Saint Aubert 6 Chocolate Filled Crepes 180g,1.75,bakery,"Chocolate and Hazelnut Filling (30%) [Sugar, Vegetable Fats (Shea, Sunflower), Chocolate (3.7%*) [Fat-Reduced Cocoa Powder, Sugar, Cocoa Paste], Dextrin, Fat-Reduced Cocoa Powder, Lactose, Hazelnut Paste (1.2%*), Skimmed Milk Powder, Emulsifier (Lecithins)], Wheat Flour, Whole Milk, Sugar, Whole Eggs, Concentrated Butter, Stabilisers (Glycerol, Sorbitols), Dextrose, Salt, *Percentages based on finished product
ALLERGY ADVICE: FOR ALLERGENS, SEE UNDERLINED INGREDIENTS IN BOLD
May contain:

nuts,
soya",saint_aubert_6_chocolate_filled_crepes_180g_78265_T1.jpg,https://www.iceland.co.uk/p/saint-aubert-6-chocolate-filled-crepes-180g/78265.html
Iceland Thick Sliced Tiger Bloomer 800g,1.60,bakery,"Wheat Flour (Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin), Water, Rapeseed Oil, Yeast, Fermented Wheat Flour, Wheat Flour, Salt, Rice Flour, Dextrose, Acidity Regulators: Calcium Sulphate, Citric Acid; Raising Agents: Sodium Carbonates, Ammonium Carbonates; Flour Treatment Agents: L-Cysteine, Ascorbic Acid; Malted Barley, Wheat Sourdough, Preservative: Calcium Propionate; Wheat Starch.
ALLERGY ADVICE: FOR ALLERGENS, SEE UNDERLINED INGREDIENTS IN BOLD. ALSO, MAY CONTAIN RYE. WARNING! SAFETY FIRST: TO AVOID SUFFOCATION, PLEASE KEEP THIS BAG AWAY FROM BABIES AND CHILDREN.",iceland_thick_sliced_tiger_bloomer_800g_65937.jpg,https://www.iceland.co.uk/p/iceland-thick-sliced-tiger-bloomer-800g/65937.html
McVitie's 12 Toasting Waffles Family Size 300g,2.00,bakery,"Wheat Flour, Sugar, Whole Egg, Vegetable Oils (Palm, Rapeseed), Glucose-Fructose Syrup, Stabiliser (Sorbitol), Salt, Emulsifiers (E471, Soya Lecithin), Raising Agents (Sodium Bicarbonate, Disodium Diphosphate, Ammonium Bicarbonate), Natural Flavouring
ALLERGY ADVICE: FOR ALLERGENS, SEE UNDERLINED INGREDIENTS IN BOLD
May contain:

peanuts",mcvities_12_toasting_waffles_family_size_300g_68204_T1.jpg,https://www.iceland.co.uk/p/mcvities-12-toasting-waffles-family-size-300g/68204.html
Iceland Thick Sliced Soft White 800g,1.00,bakery,"Wheat Flour (Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin), Water, Yeast, Salt, Soya Flour, Emulsifiers: Mono- and Diglycerides of Fatty Acids, Mono- and Diacetyl Tartaric Acid Esters of Mono- and Diglycerides of Fatty Acids; Preservative: Calcium Propionate; Flour Treatment Agent: Ascorbic Acid.
ALLERGY ADVICE: FOR ALLERGENS, SEE UNDERLINED INGREDIENTS IN BOLD. WARNING! SAFETY FIRST: TO AVOID SUFFOCATION, PLEASE KEEP THIS BAG AWAY FROM BABIES AND CHILDREN.",iceland_thick_sliced_soft_white_800g_68905.jpg,https://www.iceland.co.uk/p/iceland-thick-sliced-soft-white-800g/68905.html
Iceland White Finger Rolls 6pk,0.89,bakery,"Wheat Flour (Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin), Water, Sugar, Salt, White Vinegar, Rapeseed Oil, Yeast, Soya Flour, Emulsi?er: Mono- and Diacetyl Tartaric Acid Esters of Mono- and Diglycerides of Fatty Acids; Preservative: Calcium Propionate; Flour Treatment Agent: Ascorbic Acid.
ALLERGY ADVICE: FOR ALLERGENS, SEE UNDERLINED INGREDIENTS IN BOLD. ALSO, MAY CONTAIN BARLEY, EGG, MILK, OATS, RYE AND SPELT.WARNING! SAFETY FIRST: TO AVOID SUFFOCATION, PLEASE KEEP THIS BAG AWAY FROM BABIES AND CHILDREN.",iceland_6_white_finger_rolls_6_unit_88572.jpg,https://www.iceland.co.uk/p/iceland-white-finger-rolls-6pk/88572.html
Iceland 4 Pre-Sliced Fruited Teacakes,1.00,bakery,"Wheat Flour (Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin), Dried Fruit (24%) (Currants, Sultanas), Water, Yeast, Fermented Wheat Flour, Wheat Protein, Dextrose, Dried Whole Egg, Salt, Sugar, Emulsifiers: Mono- and Diglycerides of Fatty Acids, Mono- and Diacetyl Tartaric Acid Esters of Mono- and Diglycerides of Fatty Acids; Vegetable Oils (Rapeseed Oil, Sunflower Oil), Milk Proteins, Potato Dextrin, Flour Treatment Agent: Ascorbic Acid; Colour: Carotenes.
ALLERGY ADVICE: FOR ALLERGENS, SEE UNDERLINED INGREDIENTS IN BOLD. ALSO, MAY CONTAIN SOYA.WARNING! THIS PRODUCT MAY CONTAIN STONES.",iceland_4_fruited_teacakes_65863,https://www.iceland.co.uk/p/iceland-4-pre-sliced-fruited-teacakes/65863.html
